"iid","match","pid","decision","decision_count","like","like_total","gender","attr_self","sinc_self","fun_self","intel_self","amb_self","attr","sinc","intel","fun","amb","shar","goal","first_round","last_round","same_field","same_origin"
489,1,474,"1",11,8,17,"1",6,8,8,9,10,8,7,8,8,9,7,4,"0","0","0","0"
489,1,475,"1",11,7,12,"1",6,8,8,9,10,6,7,6,10,6,6,4,"0","0","0","0"
489,0,476,"0",11,5,10,"1",6,8,8,9,10,5,7,5,5,5,5,4,"0","0","0","0"
489,0,477,"0",11,5,12,"1",6,8,8,9,10,5,7,10,6,9,5,4,"0","0","0","0"
489,1,478,"1",11,8,15,"1",6,8,8,9,10,8,7,8,7,8,8,4,"0","0","0","0"
489,0,479,"1",11,7,13,"1",6,8,8,9,10,6,7,8,5,8,8,4,"0","0","0","0"
489,1,480,"1",11,7,15,"1",6,8,8,9,10,8,8,8,8,7,10,4,"0","1","0","0"
490,0,466,"1",11,7,9,"1",3,7,6,8,6,7,9,8,7,6,8,3,"0","0","0","0"
490,1,467,"1",11,7,15,"1",3,7,6,8,6,9,6,8,7,10,7,3,"0","0","0","0"
490,0,468,"1",11,7,13,"1",3,7,6,8,6,8,7,7,6,6,8,3,"1","0","0","0"
490,0,469,"1",11,6,13,"1",3,7,6,8,6,7,8,8,6,5,5,3,"0","1","0","0"
490,0,470,"1",11,8,10,"1",3,7,6,8,6,9,8,9,8,9,8,3,"0","0","0","0"
490,0,471,"1",11,6,9,"1",3,7,6,8,6,9,8,8,6,9,5,3,"0","0","0","0"
490,0,472,"0",11,8,13,"1",3,7,6,8,6,8,7,8,6,6,7,3,"0","0","0","0"
490,0,473,"0",11,5,13,"1",3,7,6,8,6,7,6,8,5,7,4,3,"0","0","0","0"
490,0,474,"1",11,7,12,"1",3,7,6,8,6,8,8,8,8,7,8,3,"0","0","0","0"
490,0,475,"1",11,9,12,"1",3,7,6,8,6,10,9,7,7,7,6,3,"0","0","0","0"
490,0,476,"1",11,8,13,"1",3,7,6,8,6,9,9,8,8,7,6,3,"0","0","0","0"
490,0,477,"1",11,7,14,"1",3,7,6,8,6,10,9,9,6,7,6,3,"0","0","0","0"
490,0,479,"0",11,5,7,"1",3,7,6,8,6,8,6,6,6,7,5,3,"0","0","0","0"
490,0,480,"1",11,9,15,"1",3,7,6,8,6,9,10,9,7,7,8,3,"0","0","0","0"
491,0,466,"1",5,5,8,"1",7,7,7,7,7,7,6,7,7,7,8,3,"0","0","0","0"
491,1,467,"1",5,5,13,"1",7,7,7,7,7,7,7,8,7,6,7,3,"0","1","1","0"
491,0,468,"0",5,5,10,"1",7,7,7,7,7,6,7,8,7,6,5,3,"0","0","0","0"
491,1,469,"1",5,7,15,"1",7,7,7,7,7,8,7,6,6,7,8,3,"0","0","0","0"
491,1,470,"1",5,7,14,"1",7,7,7,7,7,8,7,7,8,8,6,3,"0","0","0","0"
491,0,471,"0",5,6,13,"1",7,7,7,7,7,7,7,7,7,7,6,3,"0","0","0","0"
491,0,472,"0",5,5,12,"1",7,7,7,7,7,6,7,7,7,6,5,3,"0","0","0","0"
491,0,473,"0",5,5,13,"1",7,7,7,7,7,6,7,6,5,5,5,3,"0","0","0","0"
491,0,475,"0",5,5,10,"1",7,7,7,7,7,5,6,5,5,5,5,3,"0","0","0","0"
491,0,476,"0",5,5,11,"1",7,7,7,7,7,5,6,6,7,6,6,3,"0","0","0","0"
491,0,477,"0",5,7,14,"1",7,7,7,7,7,5,5,5,5,5,6,3,"0","0","0","0"
491,1,478,"1",5,5,14,"1",7,7,7,7,7,7,7,8,7,7,6,3,"0","0","0","0"
491,0,479,"0",5,5,12,"1",7,7,7,7,7,6,6,7,6,6,5,3,"0","0","0","0"
492,0,466,"0",8,10,15,"1",10,10,10,10,10,10,10,10,10,10,1,3,"1","0","0","0"
492,1,467,"1",8,2,10,"1",10,10,10,10,10,10,8,10,8,10,2,3,"0","0","0","0"
492,1,468,"1",8,10,17,"1",10,10,10,10,10,10,10,10,10,10,2,3,"0","0","0","0"
492,1,469,"1",8,10,18,"1",10,10,10,10,10,10,10,10,10,10,10,3,"0","0","0","0"
492,0,470,"1",8,10,16,"1",10,10,10,10,10,10,10,10,10,8,10,3,"0","0","0","0"
492,1,472,"1",8,8,18,"1",10,10,10,10,10,8,10,10,2,8,1,3,"0","0","0","0"
492,0,473,"0",8,8,17,"1",10,10,10,10,10,8,10,10,2,8,10,3,"0","0","1","0"
492,1,474,"1",8,10,17,"1",10,10,10,10,10,10,10,10,10,10,10,3,"0","0","1","0"
492,1,475,"1",8,3,8,"1",10,10,10,10,10,10,8,10,8,2,1,3,"0","0","0","0"
492,0,477,"0",8,8,16,"1",10,10,10,10,10,5,10,10,5,5,4,3,"0","0","0","0"
492,0,478,"1",8,7,16,"1",10,10,10,10,10,10,8,7,10,10,10,3,"0","1","0","0"
492,0,479,"0",8,7,12,"1",10,10,10,10,10,7,8,10,1,10,2,3,"0","0","0","0"
493,0,468,"0",2,9,16,"1",7,7,8,8,8,9,10,10,9,9,8,1,"0","0","1","0"
493,1,469,"1",2,9,17,"1",7,7,8,8,8,9,10,9,9,8,10,1,"0","0","1","0"
493,0,470,"0",2,4,9,"1",7,7,8,8,8,6,7,9,6,9,0,1,"0","0","0","0"
493,0,472,"0",2,4,11,"1",7,7,8,8,8,7,10,10,8,10,8,1,"0","0","0","0"
493,0,473,"0",2,7,15,"1",7,7,8,8,8,5,10,10,6,7,4,1,"0","1","0","0"
493,0,474,"0",2,9,17,"1",7,7,8,8,8,6,7,10,9,6,5,1,"0","0","0","0"
493,0,475,"0",2,9,16,"1",7,7,8,8,8,7,9,10,10,10,9,1,"0","0","1","0"
493,0,477,"0",2,7,14,"1",7,7,8,8,8,6,10,10,8,7,10,1,"0","0","0","0"
493,0,478,"1",2,9,18,"1",7,7,8,8,8,8,10,10,9,10,9,1,"0","0","1","0"
493,0,479,"0",2,8,14,"1",7,7,8,8,8,7,9,10,9,8,7,1,"0","0","1","0"
494,0,466,"1",6,8,15,"1",9,10,10,10,7,9,8,7,9,7,7,5,"0","0","0","0"
494,0,467,"0",6,7,15,"1",9,10,10,10,7,8,8,8,7,7,7,5,"0","0","0","0"
494,1,468,"1",6,8,15,"1",9,10,10,10,7,9,8,9,8,8,7,5,"0","0","0","0"
494,0,469,"0",6,6,13,"1",9,10,10,10,7,8,8,8,8,7,8,5,"0","0","0","0"
494,0,470,"1",6,8,14,"1",9,10,10,10,7,8,8,8,8,8,8,5,"0","0","0","0"
494,0,471,"1",6,7,11,"1",9,10,10,10,7,7,8,8,7,7,7,5,"0","0","0","0"
494,0,472,"0",6,6,13,"1",9,10,10,10,7,9,7,7,7,7,6,5,"0","0","0","0"
494,0,473,"0",6,6,16,"1",9,10,10,10,7,8,8,9,6,9,5,5,"1","0","0","0"
494,1,474,"1",6,8,17,"1",9,10,10,10,7,7,7,7,9,8,6,5,"0","1","0","0"
494,0,475,"0",6,5,9,"1",9,10,10,10,7,6,6,8,5,7,5,5,"0","0","0","0"
494,0,476,"1",6,7,11,"1",9,10,10,10,7,7,10,7,7,6,5,5,"0","0","0","0"
494,0,477,"0",6,5,11,"1",9,10,10,10,7,6,8,8,7,7,5,5,"0","0","0","0"
494,0,478,"0",6,7,15,"1",9,10,10,10,7,7,6,8,6,8,7,5,"0","0","0","0"
494,0,479,"0",6,6,11,"1",9,10,10,10,7,7,7,7,7,7,7,5,"0","0","0","0"
495,0,466,"1",8,7,12,"1",7,7,7,8,9,7,7,6,7,5,7,3,"0","0","0","0"
495,1,467,"1",8,7,14,"1",7,7,7,8,9,8,7,6,7,6,5,3,"0","0","0","0"
495,0,468,"0",8,6,11,"1",7,7,7,8,9,7,5,7,5,5,4,3,"0","0","0","0"
495,0,469,"1",8,7,13,"1",7,7,7,8,9,7,7,6,5,5,5,3,"1","0","0","0"
495,1,470,"1",8,6,13,"1",7,7,7,8,9,6,7,7,6,7,6,3,"0","0","0","0"
495,0,471,"0",8,6,8,"1",7,7,7,8,9,7,7,7,6,6,4,3,"0","0","0","0"
495,0,472,"1",8,6,14,"1",7,7,7,8,9,7,6,6,7,5,5,3,"0","0","0","0"
495,0,473,"0",8,5,13,"1",7,7,7,8,9,5,7,7,4,4,3,3,"0","0","0","0"
495,0,474,"1",8,8,16,"1",7,7,7,8,9,7,8,7,7,6,5,3,"0","0","0","0"
495,0,475,"1",8,6,10,"1",7,7,7,8,9,7,7,7,7,5,5,3,"0","0","0","0"
495,0,476,"0",8,6,9,"1",7,7,7,8,9,7,7,7,5,4,4,3,"0","0","0","0"
495,0,477,"0",8,6,12,"1",7,7,7,8,9,7,7,6,6,6,4,3,"0","1","0","0"
495,0,478,"0",8,6,10,"1",7,7,7,8,9,6,6,6,5,5,4,3,"0","0","0","0"
495,0,479,"1",8,6,8,"1",7,7,7,8,9,7,6,7,5,7,5,3,"0","0","0","0"
496,0,502,"0",1,5,12,"0",5,8,6,9,8,4,7,7,5,7,2,2,"0","0","1","0"
496,0,503,"0",1,5,14,"0",5,8,6,9,8,2,4,8,5,8,5,2,"0","0","0","0"
496,0,504,"0",1,6,14,"0",5,8,6,9,8,6,7,8,7,9,6,2,"1","0","1","0"
496,0,507,"1",1,7,14,"0",5,8,6,9,8,6,8,8,8,7,6,2,"0","0","0","0"
496,0,508,"0",1,3,10,"0",5,8,6,9,8,5,5,7,6,7,4,2,"0","0","0","0"
499,0,502,"0",3,7,14,"0",9,10,9,10,4,1,10,9,10,6,1,1,"0","1","0","0"
499,0,503,"0",3,7,15,"0",9,10,9,10,4,1,10,10,7,10,1,1,"0","0","1","0"
499,1,504,"1",3,6,12,"0",9,10,9,10,4,5,10,9,8,5,5,1,"0","0","0","0"
499,0,505,"0",3,5,12,"0",9,10,9,10,4,5,5,4,2,8,1,1,"1","0","0","0"
499,0,506,"0",3,1,4,"0",9,10,9,10,4,1,9,8,1,10,1,1,"0","0","0","0"
499,0,507,"1",3,7,15,"0",9,10,9,10,4,6,9,9,10,6,5,1,"0","0","0","0"
499,1,508,"1",3,7,14,"0",9,10,9,10,4,6,8,10,8,6,6,1,"0","0","0","1"
500,0,502,"0",1,5,11,"0",8,9,9,9,9,4,6,6,6,7,6,2,"0","0","0","0"
500,0,503,"0",1,4,12,"0",8,9,9,9,9,2,5,7,7,6,7,2,"0","0","1","0"
500,0,504,"0",1,4,8,"0",8,9,9,9,9,4,5,5,4,5,4,2,"0","0","0","0"
500,0,505,"0",1,5,12,"0",8,9,9,9,9,6,5,8,5,8,5,2,"0","0","0","0"
500,0,506,"0",1,6,11,"0",8,9,9,9,9,5,5,8,5,9,5,2,"0","0","0","0"
500,1,507,"1",1,6,14,"0",8,9,9,9,9,8,7,8,8,7,6,2,"1","0","0","0"
500,0,508,"0",1,4,11,"0",8,9,9,9,9,7,4,5,4,5,4,2,"0","1","0","0"
501,0,502,"0",2,6,14,"0",8,9,8,9,9,6,7,7,7,6,5,1,"0","0","0","0"
501,0,503,"0",2,6,13,"0",8,9,8,9,9,5,8,8,7,7,6,1,"1","0","1","0"
501,1,504,"1",2,9,14,"0",8,9,8,9,9,8,8,7,8,7,8,1,"0","1","0","0"
501,0,505,"0",2,6,13,"0",8,9,8,9,9,7,8,8,8,6,7,1,"0","0","0","0"
501,0,506,"0",2,5,8,"0",8,9,8,9,9,8,7,7,5,7,4,1,"0","0","0","0"
501,0,507,"1",2,8,15,"0",8,9,8,9,9,7,7,6,8,7,8,1,"0","0","0","0"
501,0,508,"0",2,7,14,"0",8,9,8,9,9,7,7,7,6,7,5,1,"0","0","0","0"
502,0,497,"1",2,9,17,"1",7,7,9,9,9,9,8,8,8,8,8,2,"1","0","0","0"
502,0,499,"1",2,7,14,"1",7,7,9,9,9,7,7,9,7,8,3,2,"0","1","0","0"
503,0,496,"1",3,9,14,"1",7,9,4,10,5,8,8,10,6,5,7,1,"0","0","0","0"
503,0,497,"0",3,5,9,"1",7,9,4,10,5,5,6,6,7,6,4,1,"0","0","1","0"
503,0,498,"0",3,8,11,"1",7,9,4,10,5,7,8,8,7,6,5,1,"0","0","1","0"
503,0,499,"0",3,8,15,"1",7,9,4,10,5,7,8,8,7,6,5,1,"0","0","1","0"
503,0,500,"1",3,8,12,"1",7,9,4,10,5,7,8,7,6,6,5,1,"0","1","1","0"
503,0,501,"1",3,7,13,"1",7,9,4,10,5,6,8,5,6,5,7,1,"1","0","1","0"
504,0,496,"1",6,8,14,"1",7,5,6,8,8,8,10,10,8,7,7,3,"1","0","1","0"
504,0,497,"1",6,6,13,"1",7,5,6,8,8,7,7,7,7,7,7,3,"0","0","0","0"
504,0,498,"1",6,5,10,"1",7,5,6,8,8,6,6,6,6,6,6,3,"0","0","0","0"
504,1,499,"1",6,6,12,"1",7,5,6,8,8,5,8,7,6,8,5,3,"0","0","0","0"
504,0,500,"1",6,4,8,"1",7,5,6,8,8,6,6,6,6,6,6,3,"0","0","0","0"
504,1,501,"1",6,5,14,"1",7,5,6,8,8,6,6,6,6,6,6,3,"0","1","0","0"
505,1,496,"1",2,8,14,"1",9,10,8,10,10,8,9,8,7,7,6,4,"0","1","0","0"
505,0,497,"0",2,7,12,"1",9,10,8,10,10,7,9,8,7,8,7,4,"0","0","0","0"
505,0,498,"1",2,8,13,"1",9,10,8,10,10,8,9,9,8,9,7,4,"0","0","0","0"
505,0,499,"0",2,7,12,"1",9,10,8,10,10,5,8,9,6,8,6,4,"1","0","0","0"
505,0,500,"0",2,7,12,"1",9,10,8,10,10,5,9,9,8,8,6,4,"0","0","0","0"
505,0,501,"0",2,7,13,"1",9,10,8,10,10,6,8,8,8,8,7,4,"0","0","0","0"
506,0,497,"0",1,5,11,"1",5,8,7,9,10,6,5,5,6,4,4,2,"0","1","0","0"
506,0,498,"0",1,2,5,"1",5,8,7,9,10,6,6,7,4,4,6,2,"1","0","0","0"
506,0,499,"0",1,3,4,"1",5,8,7,9,10,4,5,6,4,5,3,2,"0","0","0","0"
506,0,500,"1",1,5,11,"1",5,8,7,9,10,6,8,7,6,8,5,2,"0","0","0","0"
506,0,501,"0",1,3,8,"1",5,8,7,9,10,6,6,6,6,5,3,2,"0","0","0","0"
507,0,497,"0",2,6,13,"1",7,8,7,8,7,4,7,9,5,8,5,1,"0","0","0","0"
507,0,498,"1",2,7,14,"1",7,8,7,8,7,7,8,9,6,8,5,1,"0","1","0","0"
507,0,499,"0",2,8,15,"1",7,8,7,8,7,6,9,9,8,5,6,1,"0","0","0","0"
507,1,500,"1",2,8,14,"1",7,8,7,8,7,7,9,9,7,9,7,1,"1","0","0","0"
507,0,501,"0",2,7,15,"1",7,8,7,8,7,7,8,8,9,9,8,1,"0","0","0","0"
508,0,496,"1",6,7,10,"1",7,8,8,9,8,6,7,6,6,6,8,4,"0","0","0","0"
508,0,497,"1",6,7,13,"1",7,8,8,9,8,7,8,8,8,8,6,4,"0","0","0","0"
508,0,498,"1",6,7,8,"1",7,8,8,9,8,6,8,8,7,8,6,4,"0","0","0","0"
508,1,499,"1",6,7,14,"1",7,8,8,9,8,6,9,8,7,8,5,4,"0","0","0","1"
508,0,500,"1",6,7,11,"1",7,8,8,9,8,5,9,9,7,8,5,4,"0","1","0","0"
508,0,501,"1",6,7,14,"1",7,8,8,9,8,7,9,8,8,8,6,4,"1","0","0","0"
509,0,531,"0",12,3,10,"0",5,6,4,8,9,2,8,6,5,4,4,3,"0","0","0","0"
509,0,533,"0",12,0,5,"0",5,6,4,8,9,2,2,2,2,3,2,3,"0","0","0","0"
509,0,534,"0",12,5,11,"0",5,6,4,8,9,8,5,7,6,7,3,3,"0","0","0","0"
509,1,535,"1",12,5,12,"0",5,6,4,8,9,3,7,6,6,5,4,3,"0","0","0","0"
509,0,536,"1",12,5,11,"0",5,6,4,8,9,5,5,5,5,5,5,3,"0","0","0","0"
509,1,537,"1",12,6,13,"0",5,6,4,8,9,5,4,5,6,6,7,3,"0","0","0","0"
509,1,538,"1",12,5,13,"0",5,6,4,8,9,6,5,6,7,7,6,3,"0","0","0","0"
509,0,539,"0",12,3,8,"0",5,6,4,8,9,2,6,3,6,5,7,3,"0","0","0","0"
509,0,540,"1",12,5,10,"0",5,6,4,8,9,5,8,7,5,3,3,3,"0","0","0","0"
509,0,542,"1",12,2,8,"0",5,6,4,8,9,5,6,5,5,5,2,3,"0","0","0","0"
509,0,544,"1",12,5,12,"0",5,6,4,8,9,3,7,6,5,5,6,3,"0","0","0","0"
509,0,545,"1",12,6,13,"0",5,6,4,8,9,7,5,6,5,5,6,3,"0","0","0","0"
509,1,546,"1",12,7,13,"0",5,6,4,8,9,7,3,6,7,6,3,3,"0","1","0","0"
509,0,547,"1",12,5,11,"0",5,6,4,8,9,5,4,7,6,7,6,3,"0","0","0","0"
509,1,548,"1",12,5,11,"0",5,6,4,8,9,8,5,8,6,8,5,3,"0","0","0","0"
509,0,549,"0",12,5,8,"0",5,6,4,8,9,5,5,5,5,5,5,3,"0","0","0","0"
509,0,550,"1",12,5,10,"0",5,6,4,8,9,6,4,6,6,7,5,3,"0","0","0","0"
509,0,551,"0",12,4,11,"0",5,6,4,8,9,5,5,6,3,5,3,3,"1","0","0","0"
510,0,531,"0",4,7,8,"0",7,9,6,8,4,6,9,10,8,6,5,3,"0","0","0","0"
510,0,532,"0",4,3,9,"0",7,9,6,8,4,2,8,6,2,3,2,3,"0","0","0","0"
510,1,533,"1",4,9,19,"0",7,9,6,8,4,9,10,8,9,7,8,3,"0","0","0","0"
510,0,535,"0",4,7,13,"0",7,9,6,8,4,8,7,6,7,6,6,3,"0","0","0","0"
510,1,536,"1",4,8,17,"0",7,9,6,8,4,9,7,9,9,7,8,3,"0","0","0","0"
510,1,540,"1",4,8,16,"0",7,9,6,8,4,8,10,10,10,6,8,3,"0","0","0","0"
510,0,541,"0",4,5,13,"0",7,9,6,8,4,6,8,8,4,5,6,3,"0","0","0","0"
510,0,542,"0",4,4,11,"0",7,9,6,8,4,5,6,6,5,7,7,3,"0","0","0","0"
510,1,546,"1",4,8,15,"0",7,9,6,8,4,10,9,8,8,7,6,3,"0","0","1","0"
510,0,548,"0",4,6,13,"0",7,9,6,8,4,8,8,7,5,6,5,3,"0","0","1","0"
510,0,550,"0",4,3,8,"0",7,9,6,8,4,2,3,4,3,6,3,3,"0","0","1","0"
511,0,531,"1",16,6,11,"0",8,4,10,8,8,6,5,7,7,5,6,3,"0","0","1","0"
511,0,532,"1",16,4,11,"0",8,4,10,8,8,5,3,6,5,2,2,3,"0","0","1","0"
511,0,533,"1",16,6,12,"0",8,4,10,8,8,6,4,7,6,6,6,3,"0","0","1","0"
511,1,534,"1",16,7,15,"0",8,4,10,8,8,5,5,8,7,6,6,3,"1","0","1","0"
511,1,535,"1",16,6,12,"0",8,4,10,8,8,6,4,6,6,5,5,3,"0","0","0","0"
511,0,536,"0",16,7,11,"0",8,4,10,8,8,7,6,6,7,6,5,3,"0","0","0","0"
511,0,537,"1",16,5,10,"0",8,4,10,8,8,4,4,7,5,3,3,3,"0","0","1","0"
511,0,538,"0",16,4,9,"0",8,4,10,8,8,4,3,5,4,2,2,3,"0","0","1","0"
511,0,539,"1",16,3,10,"0",8,4,10,8,8,3,3,4,3,2,2,3,"0","0","0","0"
511,0,540,"0",16,4,11,"0",8,4,10,8,8,3,5,5,5,3,2,3,"0","0","1","0"
511,0,541,"1",16,5,8,"0",8,4,10,8,8,4,2,6,5,2,3,3,"0","0","1","0"
511,1,542,"1",16,3,9,"0",8,4,10,8,8,4,4,5,4,2,2,3,"0","0","1","0"
511,0,543,"1",16,5,13,"0",8,4,10,8,8,3,3,6,6,4,3,3,"0","0","1","0"
511,0,544,"1",16,4,11,"0",8,4,10,8,8,3,3,3,4,3,2,3,"0","0","1","0"
511,0,546,"1",16,6,11,"0",8,4,10,8,8,6,6,6,7,3,5,3,"0","0","0","0"
511,0,547,"0",16,7,12,"0",8,4,10,8,8,7,7,6,7,3,6,3,"0","1","0","0"
511,1,548,"1",16,4,11,"0",8,4,10,8,8,5,3,5,5,2,2,3,"0","0","0","0"
511,0,549,"1",16,5,9,"0",8,4,10,8,8,4,5,5,5,3,3,3,"0","0","0","0"
511,0,550,"0",16,4,10,"0",8,4,10,8,8,6,6,7,5,5,5,3,"0","0","0","0"
511,0,551,"1",16,7,11,"0",8,4,10,8,8,6,5,7,8,6,6,3,"0","0","0","0"
511,0,552,"1",16,4,8,"0",8,4,10,8,8,6,3,5,3,3,3,3,"0","0","0","0"
512,0,531,"0",1,5,8,"0",7,8,8,7,7,5,8,8,5,8,4,2,"0","0","0","0"
512,0,532,"0",1,5,10,"0",7,8,8,7,7,5,8,8,5,8,4,2,"0","0","0","0"
512,0,533,"0",1,6,13,"0",7,8,8,7,7,8,6,8,6,8,4,2,"0","0","0","0"
512,0,534,"0",1,5,12,"0",7,8,8,7,7,6,7,8,5,8,4,2,"0","0","0","0"
512,0,535,"0",1,5,13,"0",7,8,8,7,7,5,8,9,5,8,4,2,"0","0","0","0"
512,0,536,"0",1,4,10,"0",7,8,8,7,7,5,7,8,4,8,4,2,"0","0","0","0"
512,0,537,"0",1,7,15,"0",7,8,8,7,7,7,7,8,6,8,6,2,"0","0","0","0"
512,0,539,"0",1,5,12,"0",7,8,8,7,7,5,8,8,5,8,3,2,"0","0","0","0"
512,0,541,"0",1,6,16,"0",7,8,8,7,7,5,9,9,3,9,4,2,"0","0","0","0"
512,0,542,"0",1,5,11,"0",7,8,8,7,7,5,9,9,4,9,3,2,"0","0","0","0"
512,0,543,"0",1,5,10,"0",7,8,8,7,7,5,8,9,4,9,3,2,"0","0","0","0"
512,0,544,"0",1,5,10,"0",7,8,8,7,7,5,9,9,4,9,3,2,"0","0","0","0"
512,0,545,"0",1,7,12,"0",7,8,8,7,7,7,8,8,8,7,6,2,"0","0","0","0"
512,0,546,"0",1,7,13,"0",7,8,8,7,7,7,8,8,8,7,6,2,"0","0","0","0"
512,1,547,"1",1,7,15,"0",7,8,8,7,7,8,7,9,8,8,7,2,"0","0","0","0"
512,0,549,"0",1,5,13,"0",7,8,8,7,7,7,9,9,6,8,7,2,"1","0","0","0"
512,0,550,"0",1,6,13,"0",7,8,8,7,7,6,8,9,6,8,6,2,"0","0","0","0"
513,0,531,"0",6,6,9,"0",6,8,7,6,4,4,7,7,4,4,4,3,"0","0","0","0"
513,1,533,"1",6,5,12,"0",6,8,7,6,4,6,6,6,6,6,4,3,"0","0","0","0"
513,0,534,"0",6,5,13,"0",6,8,7,6,4,4,6,6,5,5,5,3,"0","0","0","0"
513,1,535,"1",6,5,13,"0",6,8,7,6,4,6,6,6,6,6,6,3,"0","0","0","0"
513,0,536,"0",6,5,9,"0",6,8,7,6,4,4,5,5,5,5,5,3,"0","0","0","0"
513,1,537,"1",6,6,13,"0",6,8,7,6,4,6,5,7,7,7,6,3,"0","0","0","0"
513,0,539,"0",6,8,16,"0",6,8,7,6,4,4,8,8,8,6,6,3,"0","0","0","0"
513,0,540,"0",6,6,13,"0",6,8,7,6,4,3,8,8,4,4,6,3,"0","0","0","0"
513,0,542,"0",6,2,10,"0",6,8,7,6,4,2,5,5,5,10,2,3,"0","0","0","0"
513,0,543,"0",6,2,5,"0",6,8,7,6,4,4,6,6,4,5,4,3,"0","0","0","0"
513,0,544,"0",6,2,9,"0",6,8,7,6,4,5,7,7,7,7,5,3,"0","0","0","0"
513,0,545,"0",6,6,11,"0",6,8,7,6,4,7,6,7,5,5,5,3,"0","0","0","0"
513,1,546,"1",6,5,13,"0",6,8,7,6,4,7,5,7,7,7,9,3,"1","0","0","0"
513,0,547,"0",6,5,12,"0",6,8,7,6,4,6,5,5,6,5,5,3,"0","0","0","0"
513,0,548,"0",6,5,9,"0",6,8,7,6,4,5,3,4,6,4,4,3,"0","0","0","0"
513,0,549,"0",6,5,10,"0",6,8,7,6,4,8,2,5,5,5,5,3,"0","0","0","0"
513,1,550,"1",6,6,14,"0",6,8,7,6,4,6,7,7,4,4,6,3,"0","0","0","0"
513,0,551,"0",6,3,11,"0",6,8,7,6,4,4,8,6,2,5,2,3,"0","0","0","0"
513,1,552,"1",6,7,16,"0",6,8,7,6,4,7,6,7,7,6,6,3,"0","0","0","0"
514,0,531,"0",10,4,9,"0",8,10,8,9,7,5,6,6,6,6,2,3,"0","0","0","0"
514,0,532,"0",10,3,10,"0",8,10,8,9,7,4,9,6,3,4,2,3,"0","1","0","0"
514,0,533,"1",10,7,12,"0",8,10,8,9,7,8,9,9,6,5,5,3,"0","0","0","0"
514,0,534,"0",10,6,14,"0",8,10,8,9,7,8,9,7,6,6,4,3,"0","0","0","0"
514,0,535,"1",10,6,12,"0",8,10,8,9,7,9,8,7,8,3,3,3,"0","0","0","0"
514,0,536,"1",10,8,9,"0",8,10,8,9,7,10,10,7,8,5,5,3,"0","0","0","0"
514,0,537,"0",10,3,10,"0",8,10,8,9,7,9,7,6,6,6,2,3,"0","0","0","0"
514,0,539,"1",10,7,14,"0",8,10,8,9,7,6,7,10,9,10,5,3,"0","0","0","0"
514,0,540,"0",10,5,11,"0",8,10,8,9,7,3,4,4,4,4,0,3,"0","0","0","0"
514,0,541,"0",10,5,7,"0",8,10,8,9,7,4,8,9,4,5,2,3,"0","0","0","0"
514,0,542,"0",10,7,15,"0",8,10,8,9,7,8,7,8,8,6,4,3,"0","0","0","0"
514,0,543,"0",10,6,11,"0",8,10,8,9,7,4,5,5,4,4,4,3,"0","0","0","0"
514,0,544,"0",10,6,13,"0",8,10,8,9,7,7,8,9,7,4,4,3,"0","0","0","0"
514,0,546,"1",10,8,14,"0",8,10,8,9,7,10,9,9,8,7,5,3,"0","0","0","0"
514,0,547,"1",10,6,12,"0",8,10,8,9,7,7,8,9,5,7,5,3,"1","0","0","0"
514,0,548,"1",10,8,11,"0",8,10,8,9,7,8,7,7,6,7,4,3,"0","0","0","0"
514,0,549,"0",10,6,11,"0",8,10,8,9,7,8,9,7,6,5,5,3,"0","0","0","0"
514,0,550,"1",10,7,13,"0",8,10,8,9,7,7,8,9,7,6,5,3,"0","0","0","0"
514,0,551,"1",10,7,14,"0",8,10,8,9,7,8,9,8,7,6,5,3,"0","0","0","0"
514,0,552,"1",10,7,13,"0",8,10,8,9,7,10,7,5,5,5,9,3,"0","0","0","0"
515,0,531,"1",3,8,13,"0",8,10,8,10,8,4,8,10,7,7,10,2,"0","0","0","0"
515,0,532,"0",3,8,13,"0",8,10,8,10,8,4,7,9,6,8,3,2,"0","0","0","0"
515,0,533,"0",3,4,10,"0",8,10,8,10,8,4,5,7,5,6,3,2,"0","0","0","0"
515,1,535,"1",3,7,16,"0",8,10,8,10,8,7,6,8,8,8,7,2,"0","0","0","0"
515,0,538,"0",3,7,11,"0",8,10,8,10,8,4,5,8,8,8,6,2,"0","0","0","0"
515,0,539,"0",3,3,10,"0",8,10,8,10,8,4,4,7,6,8,3,2,"0","0","0","0"
515,0,540,"0",3,7,11,"0",8,10,8,10,8,4,5,8,9,7,3,2,"0","1","0","0"
515,0,541,"0",3,5,12,"0",8,10,8,10,8,4,5,8,5,8,4,2,"0","0","0","0"
515,0,544,"0",3,5,10,"0",8,10,8,10,8,5,5,7,8,7,4,2,"0","0","0","0"
515,0,548,"0",3,8,12,"0",8,10,8,10,8,6,6,6,6,5,5,2,"0","0","0","0"
515,1,552,"1",3,7,15,"0",8,10,8,10,8,7,7,8,7,7,7,2,"1","0","0","0"
516,0,531,"0",8,6,11,"0",8,9,9,8,8,6,7,8,7,8,6,3,"0","0","0","0"
516,0,532,"0",8,3,7,"0",8,9,9,8,8,3,8,7,3,6,6,3,"0","0","0","1"
516,0,533,"0",8,6,9,"0",8,9,9,8,8,6,7,7,7,6,8,3,"0","0","0","0"
516,0,534,"0",8,4,13,"0",8,9,9,8,8,5,8,7,5,6,6,3,"0","0","0","0"
